id_tmdb,title,original_language,adult,video,genres,status,runtime,belongs_to_collection,budget,revenue
27064,Mishima: A Life in Four Chapters,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,121,,5000000,502758
10193,Toy Story 3,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",Released,103,"{'id': 10194, 'name': 'Toy Story Collection', 'poster_path': '/rki5qLuwb0xnnE9seehxO9TlLhW.jpg', 'backdrop_path': '/hApclyB9NEZEQujAVajzi5iWE4a.jpg'}",200000000,1067316101
11621,紅の豚,ja,False,False,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",Released,93,,9200000,44600000
5915,Into the Wild,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",Released,148,,15000000,56255142
84892,The Perks of Being a Wallflower,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,103,,13000000,33384127
49797,악마를 보았다,ko,False,False,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",Released,142,,6000000,12966357
11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}]",Released,65,,4000000,6664789
2118,L.A. Confidential,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",Released,138,,35000000,126216940
799766,Better Man,en,False,False,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",Released,135,,110000000,22541033
393559,Ma vie de courgette,fr,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Released,66,,8000000,5873256
22843,ヱヴァンゲリヲン新劇場版：破,ja,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",Released,112,"{'id': 210303, 'name': 'Rebuild of Evangelion Collection', 'poster_path': '/ma2MjOMz5V8c8D6kV3ReZbk7P3a.jpg', 'backdrop_path': '/las0P4Dua54XrZ73VQmGUaH1z0U.jpg'}",10000000,44339362
11697,The Man Who Shot Liberty Valance,en,False,False,"[{'id': 37, 'name': 'Western'}]",Released,123,,3200000,8000000
136,Freaks,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",Released,66,,310607,0
593,Солярис,ru,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",Released,167,,0,0
760774,One Life,en,False,False,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",Released,109,,0,51437352
15859,내 머리 속의 지우개,ko,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,117,,4200000,0
22683,Gifted Hands: The Ben Carson Story,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,86,,0,0
9475,Scent of a Woman,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,156,,31000000,134100000
33602,Temple Grandin,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Released,108,,0,0
1366,Rocky,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,120,"{'id': 1575, 'name': 'Rocky Collection', 'poster_path': '/1hxPlyxoACYuO7kqeeed83LvJuN.jpg', 'backdrop_path': '/yaXXemxz3ePNSrqNtc4ZAbuxJRv.jpg'}",1000000,225253184
367412,Whiplash,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",Released,18,,0,0
348892,बजरंगी भाईजान,hi,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",Released,159,,13000000,150000000
277216,Straight Outta Compton,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 36, 'name': 'History'}]",Released,147,,28000000,201634991
887,The Best Years of Our Lives,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",Released,171,,2100000,23650000
359156,Non essere cattivo,it,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",Released,100,,0,0
149870,風立ちぬ,ja,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",Released,126,,30000000,117932401
49026,The Dark Knight Rises,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Released,165,"{'id': 263, 'name': 'The Dark Knight Collection', 'poster_path': '/ogyw5LTmL53dVxsppcy8Dlm30Fu.jpg', 'backdrop_path': '/xyhrCEdB4XRkelfVsqXeUZ6rLHi.jpg'}",250000000,1081041287
31056,Krótki film o miłości,pl,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,87,,0,0
13042,Presto,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",Released,5,,0,0
142,Brokeback Mountain,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,134,,14000000,178043761
5991,Der letzte Mann,de,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,90,,0,0
71157,Polisse,fr,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",Released,123,,0,20374201
438631,Dune,en,False,False,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",Released,155,"{'id': 726871, 'name': 'Dune Collection', 'poster_path': '/lxIGYkpvYjLtYtZH684AQft0FhD.jpg', 'backdrop_path': '/fahk0Fu7VUUfK6IkTt1R3waOD9F.jpg'}",165000000,407573628
14069,時をかける少女,ja,False,False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",Released,98,,0,3800000
523781,Words on Bathroom Walls,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,111,,8000000,3151849
934,Du rififi chez les hommes,fr,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",Released,118,,200000,460000
262,The King of Comedy,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Released,109,,19000000,2536000
11005,Awakenings,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,120,,31000000,52096475
5000,Jeux interdits,fr,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",Released,87,,0,10188
5961,Fanny och Alexander,sv,False,False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Released,188,,6000000,6800000
2721,Z,fr,False,False,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",Released,127,,0,83305
715931,Emancipation,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",Released,132,,0,0
585511,Luck,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",Released,105,,0,0
1675,La Nuit américaine,fr,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,116,,700000,850000
165,Back to the Future Part II,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",Released,108,"{'id': 264, 'name': 'Back to the Future Collection', 'poster_path': '/5Xsu2o5IsZRuuxCEVZ9nVve21FP.jpg', 'backdrop_path': '/c9C9Pg2QctyjZHRmS0P8rZg1OTA.jpg'}",40000000,332000000
9421,Le Dîner de cons,fr,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,80,,12500000,78599508
6844,The Ten Commandments,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Released,220,,13000000,122700000
144,Der Himmel über Berlin,de,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",Released,128,"{'id': 582828, 'name': 'Damiel and Cassiel Collection', 'poster_path': '/eodkwMkCDz5AYKx7HaD6QQL66CE.jpg', 'backdrop_path': None}",2500000,3210139
141,Donnie Darko,en,False,False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Released,114,"{'id': 178106, 'name': 'Darko Collection', 'poster_path': '/dfI9ru1MF23MiO2OQ7oo1g6odgM.jpg', 'backdrop_path': '/hja7IzXp6how8eD1WHriI386TGY.jpg'}",4500000,7500000
428493,God's Own Country,en,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",Released,105,,0,2559939
423612,Werk ohne Autor,de,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",Released,189,,0,4831836
25050,歩いても 歩いても,ja,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Released,114,,0,3511120
12496,たそがれ清兵衛,ja,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,129,"{'id': 377545, 'name': 'Samurai Trilogy (Yoji Yamada) Collection', 'poster_path': '/l588nUE5PaKVrUVxQ7qQ6v3ML3s.jpg', 'backdrop_path': '/jrIvIHBZqlEX0MS4LduOzACXEko.jpg'}",5000000,7372769
553,Dogville,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Released,178,"{'id': 1952, 'name': 'USA: Land of Opportunities Collection', 'poster_path': '/A4atgNoJJi1IK8AP2Bx4yzoXh6z.jpg', 'backdrop_path': '/qMA0dQpuhOb8UtAaEj5PasG3mCB.jpg'}",10000000,16690617
169813,Short Term 12,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,97,,1000000,1645164
51533,让子弹飞,zh,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",Released,132,"{'id': 1158059, 'name': 'Beiyang Trilogy', 'poster_path': '/zmk2aL5Bidx3FQaqEptOfwgQNFO.jpg', 'backdrop_path': '/iqqukHQent0DVwVqcRQTAfn2But.jpg'}",0,104731450
18079,Nueve reinas,es,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",Released,114,,1300000,12413888
126319,Ernest et Célestine,fr,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",Released,79,"{'id': 989657, 'name': 'Ernest & Celestine Collection', 'poster_path': '/w2OyxZFFE2pu5xhqS1KdtIs6fPd.jpg', 'backdrop_path': '/akedylmomjqL6PZqU5c0J2zxVNU.jpg'}",12516654,8109160
11602,Såsom i en spegel,sv,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,91,,0,8939
216,Angst essen Seele auf,de,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",Released,93,,130000,0
946,Letter from an Unknown Woman,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,87,,0,0
5511,Le Samouraï,fr,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",Released,105,,0,215245
937278,A Man Called Otto,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,126,,50000000,108961677
783675,THE FIRST SLAM DUNK,ja,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,125,"{'id': 525026, 'name': 'Slam Dunk Collection', 'poster_path': '/dpqG0tLJeWJB60RVK2yrwj0k3Xr.jpg', 'backdrop_path': '/f4SzghvIcIQlgQBItvES0NU65BI.jpg'}",0,258000000
712454,Le Sommet des dieux,fr,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",Released,95,,9850000,1756552
545611,Everything Everywhere All at Once,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",Released,140,,25000000,139200000
579974,రౌద్రం రణం రుధిరం,te,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",Released,185,,69000000,160000000
22504,Le Roi et l'Oiseau,fr,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",Released,83,,0,0
10227,PlayTime,fr,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,115,"{'id': 619806, 'name': 'Monsieur Hulot Collection', 'poster_path': '/j1hH3spsoDcioEXWep46jZQfSI4.jpg', 'backdrop_path': '/zGjOWVzgEZiHHM6L1pp5eAgBqio.jpg'}",0,0
587,Big Fish,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",Released,125,,70000000,123200000
583,Life of Brian,en,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,94,,4000000,20833252
86837,Amour,fr,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,127,,8900000,29800000
117,The Untouchables,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",Released,119,,25000000,76270454
882569,Guy Ritchie's The Covenant,en,False,False,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Released,123,,55000000,21948551
652722,En brazos de un asesino,es,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",Released,101,,0,425332
609242,El robo del siglo,es,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Released,114,,0,7627100
14756,葉問,cn,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",Released,106,"{'id': 70068, 'name': 'Ip Man Collection', 'poster_path': '/d5025iuay2UTeviFdu5zKKurfg4.jpg', 'backdrop_path': '/rVdFzHgzvUcp0lJPGG3Cewy9hgs.jpg'}",11700000,22100000
980489,Gran Turismo,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",Released,135,,60000000,121700000
273248,The Hateful Eight,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 37, 'name': 'Western'}]",Released,188,,44000000,155760117
113833,The Normal Heart,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,133,,0,0
10229,A Walk to Remember,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,101,,11800000,47494916
24428,The Avengers,en,False,False,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",Released,143,"{'id': 86311, 'name': 'The Avengers Collection', 'poster_path': '/5LkXlUPrRuhMAeVugr1xXcsZbV8.jpg', 'backdrop_path': '/zuW6fOiusv4X9nnW3paHGfXcSll.jpg'}",220000000,1518815515
17483,Shelter,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,89,,500000,142666
380,Rain Man,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,134,,25000000,354825435
28162,A Matter of Life and Death,en,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}]",Released,104,,0,0
925,Do the Right Thing,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,120,,6500000,37300000
24480,Partly Cloudy,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",Released,5,,0,0
13855,추격자,ko,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",Released,125,,2600000,0
1417,El laberinto del fauno,es,False,False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",Released,118,,19000000,83258226
808,Shrek,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",Released,90,"{'id': 2150, 'name': 'Shrek Collection', 'poster_path': '/qNHZMe92A7Pyl46qUH29hVOtbSK.jpg', 'backdrop_path': '/lhsd1zCsq5UquvcNalmhuddV3tI.jpg'}",60000000,488628188
873,The Color Purple,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Released,154,,15000000,146300000
976893,PERFECT DAYS,ja,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,124,,14000000,24094016
15916,天使のたまご,ja,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",Released,71,,0,0
1480,Touch of Evil,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Released,111,,829000,2247500
396535,부산행,ko,False,False,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",Released,118,"{'id': 619537, 'name': 'Train to Busan Collection', 'poster_path': '/zzINsKDOWa8XXL7cPvSBID9FUL7.jpg', 'backdrop_path': '/qFKb25O9ROiGYt3GwtuXG5Lb2J.jpg'}",8500000,87547518
166428,How to Train Your Dragon: The Hidden World,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",Released,104,"{'id': 89137, 'name': 'How to Train Your Dragon Collection', 'poster_path': '/hS8y3BcPki0GQKRQeGQVAz6BijK.jpg', 'backdrop_path': '/vBSuGU5OyJ5lGamkqXo2kVAe01F.jpg'}",129000000,524580592
27670,Non ci resta che piangere,it,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,107,,0,0
12491,Accattone,it,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,117,,0,0
303,Notorious,en,False,False,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 9648, 'name': 'Mystery'}]",Released,103,,2000000,24500000
269149,Zootopia,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",Released,109,"{'id': 1084247, 'name': 'Zootopia Collection', 'poster_path': '/u8597pdwSHOvcJQhP2cLi7a67ZW.jpg', 'backdrop_path': '/1WDssJDYInLA4Avg45lgy3WM6Ly.jpg'}",150000000,1023784195
1700,Misery,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Released,107,,20000000,61300000
211954,No se aceptan devoluciones,es,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,122,,5500000,99067206
203217,Minha Mãe é uma Peça: O Filme,pt,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,85,"{'id': 455278, 'name': 'My Mom is a Character Collection', 'poster_path': '/vH37BsIhlQyU2frTyxXUOTQQTEl.jpg', 'backdrop_path': '/w7zPAsAU94CxcYlyO68W2C83rbE.jpg'}",2000000,20552094
12429,崖の上のポニョ,ja,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",Released,100,,34000000,202404009
20126,Profondo rosso,it,False,False,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Released,127,,0,2900000
322,Mystic River,en,False,False,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Released,138,,25000000,156800000
666277,Past Lives,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,106,,12000000,28126646
40662,Batman: Under the Red Hood,en,False,False,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 16, 'name': 'Animation'}]",Released,75,,0,6629178
336804,Mustang,tr,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,97,,1300000,5300000
792,Platoon,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",Released,120,,6000000,138530565
12444,Harry Potter and the Deathly Hallows: Part 1,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",Released,146,"{'id': 1241, 'name': 'Harry Potter Collection', 'poster_path': '/s4hXqX1VyWMc2ctJRuNBDB7YNJ3.jpg', 'backdrop_path': '/kmEsQL2vOTA0jnM28fXS45Ky8kX.jpg'}",250000000,954305868
705861,Hustle,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Released,117,,21000000,0
703,Annie Hall,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,93,,4000000,43989445
143,All Quiet on the Western Front,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",Released,133,"{'id': 1070848, 'name': 'All Quiet On The Western Front Collection', 'poster_path': '/2lgxH80Dyx2I5yaHoyTgQ9F4L89.jpg', 'backdrop_path': None}",1448864,3270000
382591,Demain tout commence,fr,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Released,118,,0,1447740
15265,Le Ballon rouge,fr,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",Released,34,,0,48980
11902,Подземље,sr,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",Released,170,,14000000,0
21135,L'eclisse,it,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,126,,0,0
25253,Les Tontons flingueurs,fr,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",Released,111,,0,0
369299,¿Qué culpa tiene el niño?,es,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Released,113,,0,0
1040,Il gattopardo,it,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,186,,0,0
123025,"Batman: The Dark Knight Returns, Part 1",en,False,False,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 9648, 'name': 'Mystery'}]",Released,76,"{'id': 248534, 'name': 'Batman: The Dark Knight Returns Collection', 'poster_path': '/5IsknQ6brdqMwxDbPEiXhEskxI0.jpg', 'backdrop_path': '/bNLLjc6NT80FmFknvHn8demDHhl.jpg'}",3500000,0
492188,Marriage Story,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,137,,18000000,2300000
45269,The King's Speech,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Released,118,,15000000,414211549
2108,The Breakfast Club,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,98,,1000000,51525171
980026,Bastarden,da,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Released,127,,8500000,2119043
12405,Slumdog Millionaire,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,120,,15000000,378400000
10020,Beauty and the Beast,en,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",Released,84,"{'id': 153010, 'name': 'Beauty and the Beast Collection', 'poster_path': '/bSeNKX5JtMQOhC3arCHznIham2k.jpg', 'backdrop_path': '/bXCm94g4TXKmACRj02ZlvmKp09m.jpg'}",25000000,424967620
9552,The Exorcist,en,False,False,"[{'id': 27, 'name': 'Horror'}]",Released,122,"{'id': 12263, 'name': 'The Exorcist Collection', 'poster_path': '/1gw7RCYyRqginNo5D9PMPQQw7QB.jpg', 'backdrop_path': '/pgxFa9jkfOaopuw5kGZ7KgVkhwW.jpg'}",12000000,441306145
602063,るろうに剣心 最終章 The Final,ja,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",Released,138,"{'id': 247028, 'name': 'Rurouni Kenshin (Live-Action) Collection', 'poster_path': '/yBYLuwZ1zbRBEKaZmwiThsEqUbC.jpg', 'backdrop_path': '/fVBDlWthHhzwo3wYauHG3ljzQ1t.jpg'}",0,33457923
177572,Big Hero 6,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",Released,102,,165000000,657870525
15121,The Sound of Music,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",Released,174,,8200000,286214286
14282,獣兵衛忍風帖,ja,False,False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",Released,94,,60000000,1070
5528,Les Choristes,fr,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,97,,5300000,83600000
